filename,mz,min_fdr,databases,label
2025-06-23_09h11m11s.imzML,746.605817463,0.1,"HMDB v4,LipidMaps 2017-12-12,ChEBI 2018-01,SwissLipids 2018-02-02",localized
2025-06-23_09h11m11s.imzML,837.548756087,0.1,"HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12,ChEBI 2018-01",structured
2025-06-23_09h11m11s.imzML,754.574517335,0.1,"HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12,ChEBI 2018-01",localized
2025-06-23_09h11m11s.imzML,465.014169935,0.1,ChEBI 2018-01,unstructured
2025-06-23_09h11m11s.imzML,830.699717847,1.0,,weak_structured
2025-06-23_09h11m11s.imzML,830.707960055,0.1,"SwissLipids 2018-02-02,ChEBI 2018-01",fragmented
2025-06-23_09h11m11s.imzML,724.527567143,0.1,"HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12,ChEBI 2018-01",structured
2025-06-23_09h11m11s.imzML,830.569431955,0.1,"HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12,ChEBI 2018-01",structured
2025-06-23_09h11m11s.imzML,774.543217207,0.1,"HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12,ChEBI 2018-01",structured
2025-06-23_09h11m11s.imzML,864.692309991,0.1,"SwissLipids 2018-02-02,ChEBI 2018-01",localized
2025-06-23_09h11m11s.imzML,581.550337219,0.1,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,ChEBI 2018-01",localized
2025-06-23_09h11m11s.imzML,798.645359799,0.1,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,ChEBI 2018-01",localized
2025-06-23_09h11m11s.imzML,726.543217207,0.1,"HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12,ChEBI 2018-01",weak_structured
2025-06-23_09h11m11s.imzML,766.538131827,0.1,"HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12,ChEBI 2018-01",structured
